offset,Chord,NormalForm,PCsInNormalForm,File,Composer,Measure Number,Measure Beat Number
185,<music21.chord.Chord D5>,[0],[2],Etudes Op299No9 C major ,Czerny,47,2
185.25,<music21.chord.Chord E5>,[0],[4],Etudes Op299No9 C major ,Czerny,47,2.25
185.5,<music21.chord.Chord F#5>,[0],[6],Etudes Op299No9 C major ,Czerny,47,2.5
185.75,<music21.chord.Chord G5>,[0],[7],Etudes Op299No9 C major ,Czerny,47,2.75
186,<music21.chord.Chord D6 F#5>,"[0, 4]","[2, 6]",Etudes Op299No9 C major ,Czerny,47,3
186.25,<music21.chord.Chord E6>,[0],[4],Etudes Op299No9 C major ,Czerny,47,3.25
186.5,<music21.chord.Chord F#6>,[0],[6],Etudes Op299No9 C major ,Czerny,47,3.5
186.75,<music21.chord.Chord G6>,[0],[7],Etudes Op299No9 C major ,Czerny,47,3.75
187,<music21.chord.Chord A6 D5>,"[0, 5]","[9, 2]",Etudes Op299No9 C major ,Czerny,47,4
187.25,<music21.chord.Chord B6>,[0],[11],Etudes Op299No9 C major ,Czerny,47,4.25
187.5,<music21.chord.Chord C7>,[0],[0],Etudes Op299No9 C major ,Czerny,47,4.5
187.75,<music21.chord.Chord D7>,[0],[2],Etudes Op299No9 C major ,Czerny,47,4.75
188,<music21.chord.Chord B6 G4>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,48,1
188.25,<music21.chord.Chord A4>,[0],[9],Etudes Op299No9 C major ,Czerny,48,1.25
188.5,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,48,1.5
188.75,<music21.chord.Chord C5>,[0],[0],Etudes Op299No9 C major ,Czerny,48,1.75
189,<music21.chord.Chord G6 D5>,"[0, 5]","[2, 7]",Etudes Op299No9 C major ,Czerny,48,2
189.25,<music21.chord.Chord E5>,[0],[4],Etudes Op299No9 C major ,Czerny,48,2.25
189.5,<music21.chord.Chord F#5>,[0],[6],Etudes Op299No9 C major ,Czerny,48,2.5
189.75,<music21.chord.Chord G5>,[0],[7],Etudes Op299No9 C major ,Czerny,48,2.75
190,<music21.chord.Chord D6 F#5>,"[0, 4]","[2, 6]",Etudes Op299No9 C major ,Czerny,48,3
190.25,<music21.chord.Chord E6>,[0],[4],Etudes Op299No9 C major ,Czerny,48,3.25
190.5,<music21.chord.Chord F#6>,[0],[6],Etudes Op299No9 C major ,Czerny,48,3.5
190.75,<music21.chord.Chord G6>,[0],[7],Etudes Op299No9 C major ,Czerny,48,3.75
191,<music21.chord.Chord A6 D5>,"[0, 5]","[9, 2]",Etudes Op299No9 C major ,Czerny,48,4
191.25,<music21.chord.Chord B6>,[0],[11],Etudes Op299No9 C major ,Czerny,48,4.25
191.5,<music21.chord.Chord C7>,[0],[0],Etudes Op299No9 C major ,Czerny,48,4.5
191.75,<music21.chord.Chord D7>,[0],[2],Etudes Op299No9 C major ,Czerny,48,4.75
192,<music21.chord.Chord B6 G4>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,49,1
192.25,<music21.chord.Chord A4>,[0],[9],Etudes Op299No9 C major ,Czerny,49,1.25
192.5,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,49,1.5
192.75,<music21.chord.Chord C5>,[0],[0],Etudes Op299No9 C major ,Czerny,49,1.75
193,<music21.chord.Chord G6 D5>,"[0, 5]","[2, 7]",Etudes Op299No9 C major ,Czerny,49,2
193.25,<music21.chord.Chord E5>,[0],[4],Etudes Op299No9 C major ,Czerny,49,2.25
193.5,<music21.chord.Chord F#5>,[0],[6],Etudes Op299No9 C major ,Czerny,49,2.5
193.75,<music21.chord.Chord G5>,[0],[7],Etudes Op299No9 C major ,Czerny,49,2.75
194,<music21.chord.Chord F6 A5>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,49,3
194.25,<music21.chord.Chord G6 A5>,"[0, 2]","[7, 9]",Etudes Op299No9 C major ,Czerny,49,3.25
194.5,<music21.chord.Chord A6 A5>,[0],[9],Etudes Op299No9 C major ,Czerny,49,3.5
194.75,<music21.chord.Chord B6 A5>,"[0, 2]","[9, 11]",Etudes Op299No9 C major ,Czerny,49,3.75
194.875,<music21.chord.Chord B6 A5>,"[0, 2]","[9, 11]",Etudes Op299No9 C major ,Czerny,49,3.875
195,<music21.chord.Chord C7 C6 A5>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,49,4
195.25,<music21.chord.Chord D7 C6 A5>,"[0, 3, 5]","[9, 0, 2]",Etudes Op299No9 C major ,Czerny,49,4.25
195.5,<music21.chord.Chord E7 C6 A5>,"[0, 3, 7]","[9, 0, 4]",Etudes Op299No9 C major ,Czerny,49,4.5
195.75,<music21.chord.Chord F7 C6 A5>,"[0, 4, 7]","[5, 9, 0]",Etudes Op299No9 C major ,Czerny,49,4.75
195.875,<music21.chord.Chord F7>,[0],[5],Etudes Op299No9 C major ,Czerny,49,4.875
196,<music21.chord.Chord E7 G5>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,50,1
196.25,<music21.chord.Chord D7 G5>,"[0, 5]","[2, 7]",Etudes Op299No9 C major ,Czerny,50,1.25
196.5,<music21.chord.Chord C7 G5>,"[0, 5]","[7, 0]",Etudes Op299No9 C major ,Czerny,50,1.5
196.75,<music21.chord.Chord B6 G5>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,50,1.75
196.875,<music21.chord.Chord B6 G5>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,50,1.875
197,<music21.chord.Chord A6 B5 G5>,"[0, 2, 4]","[7, 9, 11]",Etudes Op299No9 C major ,Czerny,50,2
197.25,<music21.chord.Chord G6 B5 G5>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,50,2.25
197.5,<music21.chord.Chord F6 B5 G5>,"[0, 2, 6]","[5, 7, 11]",Etudes Op299No9 C major ,Czerny,50,2.5
197.75,<music21.chord.Chord E6 B5 G5>,"[0, 3, 7]","[4, 7, 11]",Etudes Op299No9 C major ,Czerny,50,2.75
197.875,<music21.chord.Chord E6>,[0],[4],Etudes Op299No9 C major ,Czerny,50,2.875
198,<music21.chord.Chord D6 F5>,"[0, 3]","[2, 5]",Etudes Op299No9 C major ,Czerny,50,3
198.25,<music21.chord.Chord E6 F5>,"[0, 1]","[4, 5]",Etudes Op299No9 C major ,Czerny,50,3.25
198.5,<music21.chord.Chord F6 F5>,[0],[5],Etudes Op299No9 C major ,Czerny,50,3.5
198.75,<music21.chord.Chord G6 F5>,"[0, 2]","[5, 7]",Etudes Op299No9 C major ,Czerny,50,3.75
198.875,<music21.chord.Chord G6 F5>,"[0, 2]","[5, 7]",Etudes Op299No9 C major ,Czerny,50,3.875
199,<music21.chord.Chord A6 A5 F5>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,50,4
199.25,<music21.chord.Chord B6 A5 F5>,"[0, 4, 6]","[5, 9, 11]",Etudes Op299No9 C major ,Czerny,50,4.25
199.5,<music21.chord.Chord C7 A5 F5>,"[0, 4, 7]","[5, 9, 0]",Etudes Op299No9 C major ,Czerny,50,4.5
199.75,<music21.chord.Chord D7 A5 F5>,"[0, 3, 7]","[2, 5, 9]",Etudes Op299No9 C major ,Czerny,50,4.75
199.875,<music21.chord.Chord D7>,[0],[2],Etudes Op299No9 C major ,Czerny,50,4.875
200,<music21.chord.Chord C7 E5>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,51,1
200.25,<music21.chord.Chord B6 E5>,"[0, 5]","[11, 4]",Etudes Op299No9 C major ,Czerny,51,1.25
200.5,<music21.chord.Chord A6 E5>,"[0, 5]","[4, 9]",Etudes Op299No9 C major ,Czerny,51,1.5
200.75,<music21.chord.Chord G6 E5>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,51,1.75
200.875,<music21.chord.Chord G6 E5>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,51,1.875
201,<music21.chord.Chord F6 G5 E5>,"[0, 1, 3]","[4, 5, 7]",Etudes Op299No9 C major ,Czerny,51,2
201.25,<music21.chord.Chord E6 G5 E5>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,51,2.25
201.5,<music21.chord.Chord D6 G5 E5>,"[0, 2, 5]","[2, 4, 7]",Etudes Op299No9 C major ,Czerny,51,2.5
201.75,<music21.chord.Chord C6 G5 E5>,"[0, 4, 7]","[0, 4, 7]",Etudes Op299No9 C major ,Czerny,51,2.75
201.875,<music21.chord.Chord C6>,[0],[0],Etudes Op299No9 C major ,Czerny,51,2.875
202,<music21.chord.Chord B5 D5>,"[0, 3]","[11, 2]",Etudes Op299No9 C major ,Czerny,51,3
202.25,<music21.chord.Chord C6 D5>,"[0, 2]","[0, 2]",Etudes Op299No9 C major ,Czerny,51,3.25
202.5,<music21.chord.Chord D6 D5>,[0],[2],Etudes Op299No9 C major ,Czerny,51,3.5
202.75,<music21.chord.Chord E6 D5>,"[0, 2]","[2, 4]",Etudes Op299No9 C major ,Czerny,51,3.75
202.875,<music21.chord.Chord E6 D5>,"[0, 2]","[2, 4]",Etudes Op299No9 C major ,Czerny,51,3.875
203,<music21.chord.Chord F6 F5 D5>,"[0, 3]","[2, 5]",Etudes Op299No9 C major ,Czerny,51,4
203.25,<music21.chord.Chord G6 F5 D5>,"[0, 3, 5]","[2, 5, 7]",Etudes Op299No9 C major ,Czerny,51,4.25
203.5,<music21.chord.Chord A6 F5 D5>,"[0, 3, 7]","[2, 5, 9]",Etudes Op299No9 C major ,Czerny,51,4.5
203.75,<music21.chord.Chord B6 F5 D5>,"[0, 3, 6]","[11, 2, 5]",Etudes Op299No9 C major ,Czerny,51,4.75
203.875,<music21.chord.Chord B6>,[0],[11],Etudes Op299No9 C major ,Czerny,51,4.875
204,<music21.chord.Chord A6 C5>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,52,1
204.25,<music21.chord.Chord G6 C5>,"[0, 5]","[7, 0]",Etudes Op299No9 C major ,Czerny,52,1.25
204.5,<music21.chord.Chord F6 C5>,"[0, 5]","[0, 5]",Etudes Op299No9 C major ,Czerny,52,1.5
204.75,<music21.chord.Chord E6 C5>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,52,1.75
205,<music21.chord.Chord D6 E5 C5>,"[0, 2, 4]","[0, 2, 4]",Etudes Op299No9 C major ,Czerny,52,2
205.25,<music21.chord.Chord C6 E5 C5>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,52,2.25
205.5,<music21.chord.Chord B5 E5 C5>,"[0, 1, 5]","[11, 0, 4]",Etudes Op299No9 C major ,Czerny,52,2.5
205.75,<music21.chord.Chord A5 E5 C5>,"[0, 3, 7]","[9, 0, 4]",Etudes Op299No9 C major ,Czerny,52,2.75
206,<music21.chord.Chord G5 B4>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,52,3
206.25,<music21.chord.Chord A5 B4>,"[0, 2]","[9, 11]",Etudes Op299No9 C major ,Czerny,52,3.25
206.5,<music21.chord.Chord B5 B4>,[0],[11],Etudes Op299No9 C major ,Czerny,52,3.5
206.75,<music21.chord.Chord C6 B4>,"[0, 1]","[11, 0]",Etudes Op299No9 C major ,Czerny,52,3.75
207,<music21.chord.Chord D6 D5 B4>,"[0, 3]","[11, 2]",Etudes Op299No9 C major ,Czerny,52,4
207.25,<music21.chord.Chord E6 D5 B4>,"[0, 3, 5]","[11, 2, 4]",Etudes Op299No9 C major ,Czerny,52,4.25
207.5,<music21.chord.Chord F6 D5 B4>,"[0, 3, 6]","[11, 2, 5]",Etudes Op299No9 C major ,Czerny,52,4.5
207.75,<music21.chord.Chord G6 D5 B4>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,52,4.75
208,<music21.chord.Chord F6 A4>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,53,1
208.25,<music21.chord.Chord E6 A4>,"[0, 5]","[4, 9]",Etudes Op299No9 C major ,Czerny,53,1.25
208.5,<music21.chord.Chord D6 A4>,"[0, 5]","[9, 2]",Etudes Op299No9 C major ,Czerny,53,1.5
208.75,<music21.chord.Chord C6 A4>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,53,1.75
208.875,<music21.chord.Chord C6 A4>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,53,1.875
209,<music21.chord.Chord B5 C5 A4>,"[0, 2, 3]","[9, 11, 0]",Etudes Op299No9 C major ,Czerny,53,2
209.25,<music21.chord.Chord A5 C5 A4>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,53,2.25
209.5,<music21.chord.Chord G5 C5 A4>,"[0, 2, 5]","[7, 9, 0]",Etudes Op299No9 C major ,Czerny,53,2.5
209.75,<music21.chord.Chord F5 C5 A4>,"[0, 4, 7]","[5, 9, 0]",Etudes Op299No9 C major ,Czerny,53,2.75
209.875,<music21.chord.Chord F5>,[0],[5],Etudes Op299No9 C major ,Czerny,53,2.875
210,<music21.chord.Chord E5 G4>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,53,3
210.25,<music21.chord.Chord F5 G4>,"[0, 2]","[5, 7]",Etudes Op299No9 C major ,Czerny,53,3.25
210.5,<music21.chord.Chord G5 G4>,[0],[7],Etudes Op299No9 C major ,Czerny,53,3.5
210.75,<music21.chord.Chord A5 G4>,"[0, 2]","[7, 9]",Etudes Op299No9 C major ,Czerny,53,3.75
210.875,<music21.chord.Chord A5 G4>,"[0, 2]","[7, 9]",Etudes Op299No9 C major ,Czerny,53,3.875
211,<music21.chord.Chord B5 B4 G4>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,53,4
211.25,<music21.chord.Chord C6 B4 G4>,"[0, 4, 5]","[7, 11, 0]",Etudes Op299No9 C major ,Czerny,53,4.25
211.5,<music21.chord.Chord D6 B4 G4>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,53,4.5
211.75,<music21.chord.Chord E6 B4 G4>,"[0, 3, 7]","[4, 7, 11]",Etudes Op299No9 C major ,Czerny,53,4.75
211.875,<music21.chord.Chord E6>,[0],[4],Etudes Op299No9 C major ,Czerny,53,4.875
212,<music21.chord.Chord D6 F4>,"[0, 3]","[2, 5]",Etudes Op299No9 C major ,Czerny,54,1
212.25,<music21.chord.Chord C6 F4>,"[0, 5]","[0, 5]",Etudes Op299No9 C major ,Czerny,54,1.25
212.5,<music21.chord.Chord B5 F4>,"[0, 6]","[5, 11]",Etudes Op299No9 C major ,Czerny,54,1.5
212.75,<music21.chord.Chord A5 F4>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,54,1.75
213,<music21.chord.Chord G5 A4 F4>,"[0, 2, 4]","[5, 7, 9]",Etudes Op299No9 C major ,Czerny,54,2
213.25,<music21.chord.Chord F5 A4 F4>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,54,2.25
213.5,<music21.chord.Chord E5 A4 F4>,"[0, 1, 5]","[4, 5, 9]",Etudes Op299No9 C major ,Czerny,54,2.5
213.75,<music21.chord.Chord D5 A4 F4>,"[0, 3, 7]","[2, 5, 9]",Etudes Op299No9 C major ,Czerny,54,2.75
214,<music21.chord.Chord C5 E4>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,54,3
214.25,<music21.chord.Chord D5 E4>,"[0, 2]","[2, 4]",Etudes Op299No9 C major ,Czerny,54,3.25
214.5,<music21.chord.Chord E5 E4>,[0],[4],Etudes Op299No9 C major ,Czerny,54,3.5
214.75,<music21.chord.Chord F5 E4>,"[0, 1]","[4, 5]",Etudes Op299No9 C major ,Czerny,54,3.75
215,<music21.chord.Chord G5 G4 E4>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,54,4
215.25,<music21.chord.Chord A5 G4 E4>,"[0, 3, 5]","[4, 7, 9]",Etudes Op299No9 C major ,Czerny,54,4.25
215.5,<music21.chord.Chord B5 G4 E4>,"[0, 3, 7]","[4, 7, 11]",Etudes Op299No9 C major ,Czerny,54,4.5
215.75,<music21.chord.Chord C6 G4 E4>,"[0, 4, 7]","[0, 4, 7]",Etudes Op299No9 C major ,Czerny,54,4.75
216,<music21.chord.Chord B5 G3 B3 D4 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Etudes Op299No9 C major ,Czerny,55,1
216.25,<music21.chord.Chord G6 G3 B3 D4 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Etudes Op299No9 C major ,Czerny,55,1.25
216.5,<music21.chord.Chord F6 G3 B3 D4 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Etudes Op299No9 C major ,Czerny,55,1.5
216.75,<music21.chord.Chord E6 G3 B3 D4 F4>,"[0, 3, 5, 6, 8]","[11, 2, 4, 5, 7]",Etudes Op299No9 C major ,Czerny,55,1.75
217,<music21.chord.Chord D6 G3 B3 D4 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Etudes Op299No9 C major ,Czerny,55,2
217.25,<music21.chord.Chord C6 G3 B3 D4 F4>,"[0, 1, 3, 6, 8]","[11, 0, 2, 5, 7]",Etudes Op299No9 C major ,Czerny,55,2.25
217.5,<music21.chord.Chord B5 G3 B3 D4 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Etudes Op299No9 C major ,Czerny,55,2.5
217.75,<music21.chord.Chord A5 G3 B3 D4 F4>,"[0, 2, 4, 6, 9]","[5, 7, 9, 11, 2]",Etudes Op299No9 C major ,Czerny,55,2.75
218,<music21.chord.Chord G5 G3 B3 D4 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Etudes Op299No9 C major ,Czerny,55,3
218.25,<music21.chord.Chord F5 G3 B3 D4 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Etudes Op299No9 C major ,Czerny,55,3.25
218.5,<music21.chord.Chord E5 G3 B3 D4 F4>,"[0, 3, 5, 6, 8]","[11, 2, 4, 5, 7]",Etudes Op299No9 C major ,Czerny,55,3.5
218.75,<music21.chord.Chord D5 G3 B3 D4 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Etudes Op299No9 C major ,Czerny,55,3.75
219,<music21.chord.Chord C5 G3 B3 D4 F4>,"[0, 1, 3, 6, 8]","[11, 0, 2, 5, 7]",Etudes Op299No9 C major ,Czerny,55,4
219.25,<music21.chord.Chord B4 G3 B3 D4 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Etudes Op299No9 C major ,Czerny,55,4.25
219.5,<music21.chord.Chord A4 G3 B3 D4 F4>,"[0, 2, 4, 6, 9]","[5, 7, 9, 11, 2]",Etudes Op299No9 C major ,Czerny,55,4.5
219.666666666667,<music21.chord.Chord A4>,[0],[9],Etudes Op299No9 C major ,Czerny,55,4.666666666667
219.75,<music21.chord.Chord G4>,[0],[7],Etudes Op299No9 C major ,Czerny,55,4.75
220,<music21.chord.Chord F4>,[0],[5],Etudes Op299No9 C major ,Czerny,56,1
220.25,<music21.chord.Chord E4>,[0],[4],Etudes Op299No9 C major ,Czerny,56,1.25
220.5,<music21.chord.Chord D4>,[0],[2],Etudes Op299No9 C major ,Czerny,56,1.5
220.75,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,56,1.75
221,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,56,2
221.25,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,56,2.25
221.5,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,56,2.5
221.75,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,56,2.75
222,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,56,3
222.25,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,56,3.25
222.5,<music21.chord.Chord D4>,[0],[2],Etudes Op299No9 C major ,Czerny,56,3.5
222.75,<music21.chord.Chord E4>,[0],[4],Etudes Op299No9 C major ,Czerny,56,3.75
223,<music21.chord.Chord F4>,[0],[5],Etudes Op299No9 C major ,Czerny,56,4
223.25,<music21.chord.Chord G4>,[0],[7],Etudes Op299No9 C major ,Czerny,56,4.25
223.5,<music21.chord.Chord A4>,[0],[9],Etudes Op299No9 C major ,Czerny,56,4.5
223.75,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,56,4.75
224,<music21.chord.Chord C5 C3>,[0],[0],Etudes Op299No9 C major ,Czerny,57,1
224.25,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,57,1.25
224.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,57,1.5
224.75,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,57,1.75
225,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,57,2
225.25,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,57,2.25
225.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,57,2.5
225.75,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,57,2.75
226,<music21.chord.Chord C3>,[0],[0],Etudes Op299No9 C major ,Czerny,57,3
226.25,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,57,3.25
226.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,57,3.5
226.75,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,57,3.75
227,<music21.chord.Chord E4 G4 G3>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,57,4
227.25,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,57,4.25
227.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,57,4.5
227.75,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,57,4.75
228,<music21.chord.Chord E4 C5 C3>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,58,1
228.25,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,58,1.25
228.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,58,1.5
228.75,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,58,1.75
229,<music21.chord.Chord C5 E4 G3>,"[0, 4, 7]","[0, 4, 7]",Etudes Op299No9 C major ,Czerny,58,2
229.25,<music21.chord.Chord C5 E4 F3>,"[0, 4, 5]","[0, 4, 5]",Etudes Op299No9 C major ,Czerny,58,2.25
229.5,<music21.chord.Chord C5 E4 E3>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,58,2.5
229.75,<music21.chord.Chord C5 E4 D3>,"[0, 2, 4]","[0, 2, 4]",Etudes Op299No9 C major ,Czerny,58,2.75
230,<music21.chord.Chord C5 E4 C3>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,58,3
230.25,<music21.chord.Chord C5 E4 D3>,"[0, 2, 4]","[0, 2, 4]",Etudes Op299No9 C major ,Czerny,58,3.25
230.5,<music21.chord.Chord C5 E4 E3>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,58,3.5
230.75,<music21.chord.Chord C5 E4 F3>,"[0, 4, 5]","[0, 4, 5]",Etudes Op299No9 C major ,Czerny,58,3.75
231,<music21.chord.Chord B-4 E4 G3>,"[0, 3, 6]","[4, 7, 10]",Etudes Op299No9 C major ,Czerny,58,4
231.25,<music21.chord.Chord B-4 E4 A3>,"[0, 5, 6]","[4, 9, 10]",Etudes Op299No9 C major ,Czerny,58,4.25
231.5,<music21.chord.Chord B-4 E4 B-3>,"[0, 6]","[4, 10]",Etudes Op299No9 C major ,Czerny,58,4.5
231.75,<music21.chord.Chord B-4 E4 C4>,"[0, 2, 6]","[10, 0, 4]",Etudes Op299No9 C major ,Czerny,58,4.75
231.875,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,58,4.875
232,<music21.chord.Chord F4 A4 F3>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,59,1
232.25,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,59,1.25
232.5,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,59,1.5
232.75,<music21.chord.Chord B-3>,[0],[10],Etudes Op299No9 C major ,Czerny,59,1.75
233,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,59,2
233.25,<music21.chord.Chord B-3>,[0],[10],Etudes Op299No9 C major ,Czerny,59,2.25
233.5,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,59,2.5
233.75,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,59,2.75
234,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,59,3
234.25,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,59,3.25
234.5,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,59,3.5
234.75,<music21.chord.Chord B-3>,[0],[10],Etudes Op299No9 C major ,Czerny,59,3.75
235,<music21.chord.Chord A4 C5 C4>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,59,4
235.25,<music21.chord.Chord B-3>,[0],[10],Etudes Op299No9 C major ,Czerny,59,4.25
235.5,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,59,4.5
235.75,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,59,4.75
236,<music21.chord.Chord A4 F5 F3>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,60,1
236.25,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,60,1.25
236.5,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,60,1.5
236.75,<music21.chord.Chord B-3>,[0],[10],Etudes Op299No9 C major ,Czerny,60,1.75
237,<music21.chord.Chord F5 A4 C4>,"[0, 4, 7]","[5, 9, 0]",Etudes Op299No9 C major ,Czerny,60,2
237.25,<music21.chord.Chord F5 A4 B-3>,"[0, 4, 5]","[5, 9, 10]",Etudes Op299No9 C major ,Czerny,60,2.25
237.5,<music21.chord.Chord F5 A4 A3>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,60,2.5
237.75,<music21.chord.Chord F5 A4 G3>,"[0, 2, 4]","[5, 7, 9]",Etudes Op299No9 C major ,Czerny,60,2.75
238,<music21.chord.Chord F5 A4 F3>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,60,3
238.25,<music21.chord.Chord F5 A4 G3>,"[0, 2, 4]","[5, 7, 9]",Etudes Op299No9 C major ,Czerny,60,3.25
238.5,<music21.chord.Chord F5 A4 A3>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,60,3.5
238.75,<music21.chord.Chord F5 A4 B-3>,"[0, 4, 5]","[5, 9, 10]",Etudes Op299No9 C major ,Czerny,60,3.75
239,<music21.chord.Chord A5 A4 C4>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,60,4
239.25,<music21.chord.Chord A5 A4 D4>,"[0, 5]","[9, 2]",Etudes Op299No9 C major ,Czerny,60,4.25
239.5,<music21.chord.Chord A5 A4 E4>,"[0, 5]","[4, 9]",Etudes Op299No9 C major ,Czerny,60,4.5
239.75,<music21.chord.Chord A5 A4 F4>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,60,4.75
